trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
T001723,16:42:00,16:42:00,s6,2,1,0,0
T001724,16:30:00,16:30:00,s3,1,0,1,0
T001724,16:52:00,16:52:00,s6,2,1,0,0
T001725,16:40:00,16:40:00,s3,1,0,1,0
T001725,17:02:00,17:02:00,s6,2,1,0,0
T001726,16:50:00,16:50:00,s3,1,0,1,0
T001726,17:12:00,17:12:00,s6,2,1,0,0
T001727,17:00:00,17:00:00,s3,1,0,1,0
T001727,17:22:00,17:22:00,s6,2,1,0,0
T001728,17:10:00,17:10:00,s3,1,0,1,0
T001728,17:32:00,17:32:00,s6,2,1,0,0
T001729,17:20:00,17:20:00,s3,1,0,1,0
T001729,17:42:00,17:42:00,s6,2,1,0,0
T001730,17:30:00,17:30:00,s3,1,0,1,0
T001730,17:52:00,17:52:00,s6,2,1,0,0
T001731,17:40:00,17:40:00,s3,1,0,1,0
T001731,18:02:00,18:02:00,s6,2,1,0,0
T001732,17:50:00,17:50:00,s3,1,0,1,0
T001732,18:12:00,18:12:00,s6,2,1,0,0
T001733,18:00:00,18:00:00,s3,1,0,1,0
T001733,18:22:00,18:22:00,s6,2,1,0,0
T001734,18:10:00,18:10:00,s3,1,0,1,0
T001734,18:32:00,18:32:00,s6,2,1,0,0
T001735,18:20:00,18:20:00,s3,1,0,1,0
T001735,18:42:00,18:42:00,s6,2,1,0,0
T001736,18:30:00,18:30:00,s3,1,0,1,0
T001736,18:52:00,18:52:00,s6,2,1,0,0
T001737,18:40:00,18:40:00,s3,1,0,1,0
T001737,19:02:00,19:02:00,s6,2,1,0,0
T001738,18:50:00,18:50:00,s3,1,0,1,0
T001738,19:12:00,19:12:00,s6,2,1,0,0
T001739,19:00:00,19:00:00,s3,1,0,1,0
T001739,19:22:00,19:22:00,s6,2,1,0,0
T001740,19:10:00,19:10:00,s3,1,0,1,0
T001740,19:32:00,19:32:00,s6,2,1,0,0
T001741,19:30:00,19:30:00,s3,1,0,1,0
T001741,19:52:00,19:52:00,s6,2,1,0,0
T001742,19:50:00,19:50:00,s3,1,0,1,0
T001742,20:12:00,20:12:00,s6,2,1,0,0
T001743,20:10:00,20:10:00,s3,1,0,1,0
T001743,20:32:00,20:32:00,s6,2,1,0,0
T001744,20:30:00,20:30:00,s3,1,0,1,0
T001744,20:52:00,20:52:00,s6,2,1,0,0
T001745,20:50:00,20:50:00,s3,1,0,1,0
T001745,21:12:00,21:12:00,s6,2,1,0,0
T001746,05:30:00,05:30:00,s3,1,0,1,0
T001746,05:52:00,05:52:00,s6,2,1,0,0
T001747,06:10:00,06:10:00,s3,1,0,1,0
T001747,06:32:00,06:32:00,s6,2,1,0,0
T001748,06:30:00,06:30:00,s3,1,0,1,0
T001748,06:52:00,06:52:00,s6,2,1,0,0
T001749,06:50:00,06:50:00,s3,1,0,1,0
T001749,07:12:00,07:12:00,s6,2,1,0,0
T001750,07:10:00,07:10:00,s3,1,0,1,0
T001750,07:32:00,07:32:00,s6,2,1,0,0
T001751,07:30:00,07:30:00,s3,1,0,1,0
T001751,07:52:00,07:52:00,s6,2,1,0,0
T001752,07:50:00,07:50:00,s3,1,0,1,0
T001752,08:12:00,08:12:00,s6,2,1,0,0
T001753,08:10:00,08:10:00,s3,1,0,1,0
T001753,08:32:00,08:32:00,s6,2,1,0,0
T001754,08:30:00,08:30:00,s3,1,0,1,0
T001754,08:52:00,08:52:00,s6,2,1,0,0
T001755,08:50:00,08:50:00,s3,1,0,1,0
T001755,09:12:00,09:12:00,s6,2,1,0,0
T001756,09:10:00,09:10:00,s3,1,0,1,0
T001756,09:32:00,09:32:00,s6,2,1,0,0
T001757,09:50:00,09:50:00,s3,1,0,1,0
T001757,10:12:00,10:12:00,s6,2,1,0,0
T001758,10:30:00,10:30:00,s3,1,0,1,0
T001758,10:52:00,10:52:00,s6,2,1,0,0
T001759,11:10:00,11:10:00,s3,1,0,1,0
T001759,11:32:00,11:32:00,s6,2,1,0,0
T001760,11:50:00,11:50:00,s3,1,0,1,0
T001760,12:12:00,12:12:00,s6,2,1,0,0
T001761,12:30:00,12:30:00,s3,1,0,1,0
T001761,12:52:00,12:52:00,s6,2,1,0,0
T001762,13:10:00,13:10:00,s3,1,0,1,0
T001762,13:32:00,13:32:00,s6,2,1,0,0
T001763,13:50:00,13:50:00,s3,1,0,1,0
T001763,14:12:00,14:12:00,s6,2,1,0,0
T001764,14:30:00,14:30:00,s3,1,0,1,0
T001764,14:52:00,14:52:00,s6,2,1,0,0
T001765,15:10:00,15:10:00,s3,1,0,1,0
T001765,15:32:00,15:32:00,s6,2,1,0,0
T001766,15:50:00,15:50:00,s3,1,0,1,0
T001766,16:12:00,16:12:00,s6,2,1,0,0
T001767,16:20:00,16:20:00,s3,1,0,1,0
T001767,16:42:00,16:42:00,s6,2,1,0,0
T001768,16:40:00,16:40:00,s3,1,0,1,0
T001768,17:02:00,17:02:00,s6,2,1,0,0
T001769,17:00:00,17:00:00,s3,1,0,1,0
T001769,17:22:00,17:22:00,s6,2,1,0,0
T001770,17:20:00,17:20:00,s3,1,0,1,0
T001770,17:42:00,17:42:00,s6,2,1,0,0
T001771,17:40:00,17:40:00,s3,1,0,1,0
T001771,18:02:00,18:02:00,s6,2,1,0,0
T001772,18:00:00,18:00:00,s3,1,0,1,0
T001772,18:22:00,18:22:00,s6,2,1,0,0
T001773,18:20:00,18:20:00,s3,1,0,1,0
T001773,18:42:00,18:42:00,s6,2,1,0,0
T001774,18:40:00,18:40:00,s3,1,0,1,0
T001774,19:02:00,19:02:00,s6,2,1,0,0
T001775,19:00:00,19:00:00,s3,1,0,1,0
T001775,19:22:00,19:22:00,s6,2,1,0,0
T001776,19:30:00,19:30:00,s3,1,0,1,0
T001776,19:52:00,19:52:00,s6,2,1,0,0
T001777,20:10:00,20:10:00,s3,1,0,1,0
T001777,20:32:00,20:32:00,s6,2,1,0,0
T001778,20:50:00,20:50:00,s3,1,0,1,0
T001778,21:12:00,21:12:00,s6,2,1,0,0
T001779,05:30:00,05:30:00,s3,1,0,1,0
T001779,05:52:00,05:52:00,s6,2,1,0,0
T001780,06:20:00,06:20:00,s3,1,0,1,0
T001780,06:42:00,06:42:00,s6,2,1,0,0
T001781,06:50:00,06:50:00,s3,1,0,1,0
T001781,07:12:00,07:12:00,s6,2,1,0,0
T001782,07:20:00,07:20:00,s3,1,0,1,0
T001782,07:42:00,07:42:00,s6,2,1,0,0
T001783,07:50:00,07:50:00,s3,1,0,1,0
T001783,08:12:00,08:12:00,s6,2,1,0,0
T001784,08:20:00,08:20:00,s3,1,0,1,0
T001784,08:42:00,08:42:00,s6,2,1,0,0
T001785,08:50:00,08:50:00,s3,1,0,1,0
T001785,09:12:00,09:12:00,s6,2,1,0,0
T001786,09:30:00,09:30:00,s3,1,0,1,0
T001786,09:52:00,09:52:00,s6,2,1,0,0
T001787,10:30:00,10:30:00,s3,1,0,1,0
T001787,10:52:00,10:52:00,s6,2,1,0,0
T001788,11:30:00,11:30:00,s3,1,0,1,0
T001788,11:52:00,11:52:00,s6,2,1,0,0
T001789,12:30:00,12:30:00,s3,1,0,1,0
T001789,12:52:00,12:52:00,s6,2,1,0,0
T001790,13:30:00,13:30:00,s3,1,0,1,0
T001790,13:52:00,13:52:00,s6,2,1,0,0
T001791,14:30:00,14:30:00,s3,1,0,1,0
T001791,14:52:00,14:52:00,s6,2,1,0,0
T001792,15:30:00,15:30:00,s3,1,0,1,0
T001792,15:52:00,15:52:00,s6,2,1,0,0
T001793,16:20:00,16:20:00,s3,1,0,1,0
T001793,16:42:00,16:42:00,s6,2,1,0,0
T001794,16:50:00,16:50:00,s3,1,0,1,0
T001794,17:12:00,17:12:00,s6,2,1,0,0
T001795,17:20:00,17:20:00,s3,1,0,1,0
T001795,17:42:00,17:42:00,s6,2,1,0,0
T001796,17:50:00,17:50:00,s3,1,0,1,0
T001796,18:12:00,18:12:00,s6,2,1,0,0
T001797,18:20:00,18:20:00,s3,1,0,1,0
T001797,18:42:00,18:42:00,s6,2,1,0,0
T001798,18:50:00,18:50:00,s3,1,0,1,0
T001798,19:12:00,19:12:00,s6,2,1,0,0
T001799,19:30:00,19:30:00,s3,1,0,1,0
T001799,19:52:00,19:52:00,s6,2,1,0,0
T001800,20:30:00,20:30:00,s3,1,0,1,0
T001800,20:52:00,20:52:00,s6,2,1,0,0
T001801,05:30:00,05:30:00,s3,1,0,1,0
T001801,05:53:00,05:53:00,s11,2,1,0,0
T001802,05:50:00,05:50:00,s3,1,0,1,0
T001802,06:13:00,06:13:00,s11,2,1,0,0
T001803,06:10:00,06:10:00,s3,1,0,1,0
T001803,06:33:00,06:33:00,s11,2,1,0,0
T001804,06:20:00,06:20:00,s3,1,0,1,0
T001804,06:43:00,06:43:00,s11,2,1,0,0
T001805,06:30:00,06:30:00,s3,1,0,1,0
T001805,06:53:00,06:53:00,s11,2,1,0,0
T001806,06:40:00,06:40:00,s3,1,0,1,0
T001806,07:03:00,07:03:00,s11,2,1,0,0
T001807,06:50:00,06:50:00,s3,1,0,1,0
T001807,07:13:00,07:13:00,s11,2,1,0,0
T001808,07:00:00,07:00:00,s3,1,0,1,0
T001808,07:23:00,07:23:00,s11,2,1,0,0
T001809,07:10:00,07:10:00,s3,1,0,1,0
T001809,07:33:00,07:33:00,s11,2,1,0,0
T001810,07:20:00,07:20:00,s3,1,0,1,0
T001810,07:43:00,07:43:00,s11,2,1,0,0
T001811,07:30:00,07:30:00,s3,1,0,1,0
T001811,07:53:00,07:53:00,s11,2,1,0,0
T001812,07:40:00,07:40:00,s3,1,0,1,0
T001812,08:03:00,08:03:00,s11,2,1,0,0
T001813,07:50:00,07:50:00,s3,1,0,1,0
T001813,08:13:00,08:13:00,s11,2,1,0,0
T001814,08:00:00,08:00:00,s3,1,0,1,0
T001814,08:23:00,08:23:00,s11,2,1,0,0
T001815,08:10:00,08:10:00,s3,1,0,1,0
T001815,08:33:00,08:33:00,s11,2,1,0,0
T001816,08:20:00,08:20:00,s3,1,0,1,0
T001816,08:43:00,08:43:00,s11,2,1,0,0
T001817,08:30:00,08:30:00,s3,1,0,1,0
T001817,08:53:00,08:53:00,s11,2,1,0,0
T001818,08:40:00,08:40:00,s3,1,0,1,0
T001818,09:03:00,09:03:00,s11,2,1,0,0
T001819,08:50:00,08:50:00,s3,1,0,1,0
T001819,09:13:00,09:13:00,s11,2,1,0,0
T001820,09:00:00,09:00:00,s3,1,0,1,0
T001820,09:23:00,09:23:00,s11,2,1,0,0
T001821,09:10:00,09:10:00,s3,1,0,1,0
T001821,09:33:00,09:33:00,s11,2,1,0,0
T001822,09:30:00,09:30:00,s3,1,0,1,0
T001822,09:53:00,09:53:00,s11,2,1,0,0
T001823,09:50:00,09:50:00,s3,1,0,1,0
T001823,10:13:00,10:13:00,s11,2,1,0,0
T001824,10:10:00,10:10:00,s3,1,0,1,0
T001824,10:33:00,10:33:00,s11,2,1,0,0
T001825,10:30:00,10:30:00,s3,1,0,1,0
T001825,10:53:00,10:53:00,s11,2,1,0,0
T001826,10:50:00,10:50:00,s3,1,0,1,0
T001826,11:13:00,11:13:00,s11,2,1,0,0
T001827,11:10:00,11:10:00,s3,1,0,1,0
T001827,11:33:00,11:33:00,s11,2,1,0,0
T001828,11:30:00,11:30:00,s3,1,0,1,0
T001828,11:53:00,11:53:00,s11,2,1,0,0
T001829,11:50:00,11:50:00,s3,1,0,1,0
T001829,12:13:00,12:13:00,s11,2,1,0,0
T001830,12:10:00,12:10:00,s3,1,0,1,0
T001830,12:33:00,12:33:00,s11,2,1,0,0
T001831,12:30:00,12:30:00,s3,1,0,1,0
T001831,12:53:00,12:53:00,s11,2,1,0,0
T001832,12:50:00,12:50:00,s3,1,0,1,0
T001832,13:13:00,13:13:00,s11,2,1,0,0
T001833,13:10:00,13:10:00,s3,1,0,1,0
T001833,13:33:00,13:33:00,s11,2,1,0,0
T001834,13:30:00,13:30:00,s3,1,0,1,0
T001834,13:53:00,13:53:00,s11,2,1,0,0
T001835,13:50:00,13:50:00,s3,1,0,1,0
T001835,14:13:00,14:13:00,s11,2,1,0,0
T001836,14:10:00,14:10:00,s3,1,0,1,0
T001836,14:33:00,14:33:00,s11,2,1,0,0
T001837,14:30:00,14:30:00,s3,1,0,1,0
T001837,14:53:00,14:53:00,s11,2,1,0,0
T001838,14:50:00,14:50:00,s3,1,0,1,0
T001838,15:13:00,15:13:00,s11,2,1,0,0
T001839,15:10:00,15:10:00,s3,1,0,1,0
T001839,15:33:00,15:33:00,s11,2,1,0,0
T001840,15:30:00,15:30:00,s3,1,0,1,0
T001840,15:53:00,15:53:00,s11,2,1,0,0
T001841,15:50:00,15:50:00,s3,1,0,1,0
T001841,16:13:00,16:13:00,s11,2,1,0,0
T001842,16:10:00,16:10:00,s3,1,0,1,0
T001842,16:33:00,16:33:00,s11,2,1,0,0
T001843,16:20:00,16:20:00,s3,1,0,1,0
T001843,16:43:00,16:43:00,s11,2,1,0,0
T001844,16:30:00,16:30:00,s3,1,0,1,0
T001844,16:53:00,16:53:00,s11,2,1,0,0
T001845,16:40:00,16:40:00,s3,1,0,1,0
T001845,17:03:00,17:03:00,s11,2,1,0,0
T001846,16:50:00,16:50:00,s3,1,0,1,0
T001846,17:13:00,17:13:00,s11,2,1,0,0
T001847,17:00:00,17:00:00,s3,1,0,1,0
T001847,17:23:00,17:23:00,s11,2,1,0,0
T001848,17:10:00,17:10:00,s3,1,0,1,0
T001848,17:33:00,17:33:00,s11,2,1,0,0
T001849,17:20:00,17:20:00,s3,1,0,1,0
T001849,17:43:00,17:43:00,s11,2,1,0,0
T001850,17:30:00,17:30:00,s3,1,0,1,0
T001850,17:53:00,17:53:00,s11,2,1,0,0
T001851,17:40:00,17:40:00,s3,1,0,1,0
T001851,18:03:00,18:03:00,s11,2,1,0,0
T001852,17:50:00,17:50:00,s3,1,0,1,0
T001852,18:13:00,18:13:00,s11,2,1,0,0
T001853,18:00:00,18:00:00,s3,1,0,1,0
T001853,18:23:00,18:23:00,s11,2,1,0,0
T001854,18:10:00,18:10:00,s3,1,0,1,0
T001854,18:33:00,18:33:00,s11,2,1,0,0
T001855,18:20:00,18:20:00,s3,1,0,1,0
T001855,18:43:00,18:43:00,s11,2,1,0,0
T001856,18:30:00,18:30:00,s3,1,0,1,0
T001856,18:53:00,18:53:00,s11,2,1,0,0
T001857,18:40:00,18:40:00,s3,1,0,1,0
T001857,19:03:00,19:03:00,s11,2,1,0,0
T001858,18:50:00,18:50:00,s3,1,0,1,0
T001858,19:13:00,19:13:00,s11,2,1,0,0
T001859,19:00:00,19:00:00,s3,1,0,1,0
T001859,19:23:00,19:23:00,s11,2,1,0,0
T001860,19:10:00,19:10:00,s3,1,0,1,0
T001860,19:33:00,19:33:00,s11,2,1,0,0
T001861,19:30:00,19:30:00,s3,1,0,1,0
T001861,19:53:00,19:53:00,s11,2,1,0,0
T001862,19:50:00,19:50:00,s3,1,0,1,0
T001862,20:13:00,20:13:00,s11,2,1,0,0
T001863,20:10:00,20:10:00,s3,1,0,1,0
T001863,20:33:00,20:33:00,s11,2,1,0,0
T001864,20:30:00,20:30:00,s3,1,0,1,0
T001864,20:53:00,20:53:00,s11,2,1,0,0
T001865,20:50:00,20:50:00,s3,1,0,1,0
T001865,21:13:00,21:13:00,s11,2,1,0,0
T001866,05:30:00,05:30:00,s3,1,0,1,0
T001866,05:53:00,05:53:00,s11,2,1,0,0
T001867,06:10:00,06:10:00,s3,1,0,1,0
T001867,06:33:00,06:33:00,s11,2,1,0,0
T001868,06:30:00,06:30:00,s3,1,0,1,0
T001868,06:53:00,06:53:00,s11,2,1,0,0
T001869,06:50:00,06:50:00,s3,1,0,1,0
T001869,07:13:00,07:13:00,s11,2,1,0,0
T001870,07:10:00,07:10:00,s3,1,0,1,0
T001870,07:33:00,07:33:00,s11,2,1,0,0
T001871,07:30:00,07:30:00,s3,1,0,1,0
T001871,07:53:00,07:53:00,s11,2,1,0,0
T001872,07:50:00,07:50:00,s3,1,0,1,0
T001872,08:13:00,08:13:00,s11,2,1,0,0
T001873,08:10:00,08:10:00,s3,1,0,1,0
T001873,08:33:00,08:33:00,s11,2,1,0,0
T001874,08:30:00,08:30:00,s3,1,0,1,0
T001874,08:53:00,08:53:00,s11,2,1,0,0
T001875,08:50:00,08:50:00,s3,1,0,1,0
T001875,09:13:00,09:13:00,s11,2,1,0,0
T001876,09:10:00,09:10:00,s3,1,0,1,0
T001876,09:33:00,09:33:00,s11,2,1,0,0
T001877,09:50:00,09:50:00,s3,1,0,1,0
T001877,10:13:00,10:13:00,s11,2,1,0,0
T001878,10:30:00,10:30:00,s3,1,0,1,0
T001878,10:53:00,10:53:00,s11,2,1,0,0
T001879,11:10:00,11:10:00,s3,1,0,1,0
T001879,11:33:00,11:33:00,s11,2,1,0,0
T001880,11:50:00,11:50:00,s3,1,0,1,0
T001880,12:13:00,12:13:00,s11,2,1,0,0
T001881,12:30:00,12:30:00,s3,1,0,1,0
T001881,12:53:00,12:53:00,s11,2,1,0,0
T001882,13:10:00,13:10:00,s3,1,0,1,0
T001882,13:33:00,13:33:00,s11,2,1,0,0
T001883,13:50:00,13:50:00,s3,1,0,1,0
T001883,14:13:00,14:13:00,s11,2,1,0,0
T001884,14:30:00,14:30:00,s3,1,0,1,0
T001884,14:53:00,14:53:00,s11,2,1,0,0
T001885,15:10:00,15:10:00,s3,1,0,1,0
T001885,15:33:00,15:33:00,s11,2,1,0,0
T001886,15:50:00,15:50:00,s3,1,0,1,0
T001886,16:13:00,16:13:00,s11,2,1,0,0
T001887,16:20:00,16:20:00,s3,1,0,1,0
T001887,16:43:00,16:43:00,s11,2,1,0,0
T001888,16:40:00,16:40:00,s3,1,0,1,0
T001888,17:03:00,17:03:00,s11,2,1,0,0
T001889,17:00:00,17:00:00,s3,1,0,1,0
T001889,17:23:00,17:23:00,s11,2,1,0,0
T001890,17:20:00,17:20:00,s3,1,0,1,0
T001890,17:43:00,17:43:00,s11,2,1,0,0
T001891,17:40:00,17:40:00,s3,1,0,1,0
T001891,18:03:00,18:03:00,s11,2,1,0,0
T001892,18:00:00,18:00:00,s3,1,0,1,0
T001892,18:23:00,18:23:00,s11,2,1,0,0
T001893,18:20:00,18:20:00,s3,1,0,1,0
T001893,18:43:00,18:43:00,s11,2,1,0,0
T001894,18:40:00,18:40:00,s3,1,0,1,0
T001894,19:03:00,19:03:00,s11,2,1,0,0
T001895,19:00:00,19:00:00,s3,1,0,1,0
T001895,19:23:00,19:23:00,s11,2,1,0,0
T001896,19:30:00,19:30:00,s3,1,0,1,0
T001896,19:53:00,19:53:00,s11,2,1,0,0
T001897,20:10:00,20:10:00,s3,1,0,1,0
T001897,20:33:00,20:33:00,s11,2,1,0,0
T001898,20:50:00,20:50:00,s3,1,0,1,0
T001898,21:13:00,21:13:00,s11,2,1,0,0
T001899,05:30:00,05:30:00,s3,1,0,1,0
T001899,05:53:00,05:53:00,s11,2,1,0,0
T001900,06:20:00,06:20:00,s3,1,0,1,0
T001900,06:43:00,06:43:00,s11,2,1,0,0
T001901,06:50:00,06:50:00,s3,1,0,1,0
T001901,07:13:00,07:13:00,s11,2,1,0,0
T001902,07:20:00,07:20:00,s3,1,0,1,0
T001902,07:43:00,07:43:00,s11,2,1,0,0
T001903,07:50:00,07:50:00,s3,1,0,1,0
T001903,08:13:00,08:13:00,s11,2,1,0,0
T001904,08:20:00,08:20:00,s3,1,0,1,0
T001904,08:43:00,08:43:00,s11,2,1,0,0
T001905,08:50:00,08:50:00,s3,1,0,1,0
T001905,09:13:00,09:13:00,s11,2,1,0,0
T001906,09:30:00,09:30:00,s3,1,0,1,0
T001906,09:53:00,09:53:00,s11,2,1,0,0
T001907,10:30:00,10:30:00,s3,1,0,1,0
T001907,10:53:00,10:53:00,s11,2,1,0,0
T001908,11:30:00,11:30:00,s3,1,0,1,0
T001908,11:53:00,11:53:00,s11,2,1,0,0
T001909,12:30:00,12:30:00,s3,1,0,1,0
T001909,12:53:00,12:53:00,s11,2,1,0,0
T001910,13:30:00,13:30:00,s3,1,0,1,0
T001910,13:53:00,13:53:00,s11,2,1,0,0
T001911,14:30:00,14:30:00,s3,1,0,1,0
T001911,14:53:00,14:53:00,s11,2,1,0,0
T001912,15:30:00,15:30:00,s3,1,0,1,0
T001912,15:53:00,15:53:00,s11,2,1,0,0
T001913,16:20:00,16:20:00,s3,1,0,1,0
T001913,16:43:00,16:43:00,s11,2,1,0,0
T001914,16:50:00,16:50:00,s3,1,0,1,0
T001914,17:13:00,17:13:00,s11,2,1,0,0
T001915,17:20:00,17:20:00,s3,1,0,1,0
T001915,17:43:00,17:43:00,s11,2,1,0,0
T001916,17:50:00,17:50:00,s3,1,0,1,0
T001916,18:13:00,18:13:00,s11,2,1,0,0
T001917,18:20:00,18:20:00,s3,1,0,1,0
T001917,18:43:00,18:43:00,s11,2,1,0,0
T001918,18:50:00,18:50:00,s3,1,0,1,0
T001918,19:13:00,19:13:00,s11,2,1,0,0
T001919,19:30:00,19:30:00,s3,1,0,1,0
T001919,19:53:00,19:53:00,s11,2,1,0,0
T001920,20:30:00,20:30:00,s3,1,0,1,0
T001920,20:53:00,20:53:00,s11,2,1,0,0
T001921,05:30:00,05:30:00,s1,1,0,1,0
T001921,05:40:00,05:40:00,s7,2,0,0,0
T001921,06:14:00,06:14:00,s6,3,1,0,0
T001922,05:50:00,05:50:00,s1,1,0,1,0
T001922,06:00:00,06:00:00,s7,2,0,0,0
T001922,06:34:00,06:34:00,s6,3,1,0,0
T001923,06:10:00,06:10:00,s1,1,0,1,0
T001923,06:20:00,06:20:00,s7,2,0,0,0
T001923,06:54:00,06:54:00,s6,3,1,0,0
T001924,06:20:00,06:20:00,s1,1,0,1,0
T001924,06:30:00,06:30:00,s7,2,0,0,0
T001924,07:04:00,07:04:00,s6,3,1,0,0
T001925,06:30:00,06:30:00,s1,1,0,1,0
T001925,06:40:00,06:40:00,s7,2,0,0,0
T001925,07:14:00,07:14:00,s6,3,1,0,0
T001926,06:40:00,06:40:00,s1,1,0,1,0
T001926,06:50:00,06:50:00,s7,2,0,0,0
T001926,07:24:00,07:24:00,s6,3,1,0,0
T001927,06:50:00,06:50:00,s1,1,0,1,0
T001927,07:00:00,07:00:00,s7,2,0,0,0
T001927,07:34:00,07:34:00,s6,3,1,0,0
T001928,07:00:00,07:00:00,s1,1,0,1,0
T001928,07:10:00,07:10:00,s7,2,0,0,0
T001928,07:44:00,07:44:00,s6,3,1,0,0
T001929,07:10:00,07:10:00,s1,1,0,1,0
T001929,07:20:00,07:20:00,s7,2,0,0,0
T001929,07:54:00,07:54:00,s6,3,1,0,0
T001930,07:20:00,07:20:00,s1,1,0,1,0
T001930,07:30:00,07:30:00,s7,2,0,0,0
T001930,08:04:00,08:04:00,s6,3,1,0,0
T001931,07:30:00,07:30:00,s1,1,0,1,0
T001931,07:40:00,07:40:00,s7,2,0,0,0
T001931,08:14:00,08:14:00,s6,3,1,0,0
T001932,07:40:00,07:40:00,s1,1,0,1,0
T001932,07:50:00,07:50:00,s7,2,0,0,0
T001932,08:24:00,08:24:00,s6,3,1,0,0
T001933,07:50:00,07:50:00,s1,1,0,1,0
T001933,08:00:00,08:00:00,s7,2,0,0,0
T001933,08:34:00,08:34:00,s6,3,1,0,0
T001934,08:00:00,08:00:00,s1,1,0,1,0
T001934,08:10:00,08:10:00,s7,2,0,0,0
T001934,08:44:00,08:44:00,s6,3,1,0,0
T001935,08:10:00,08:10:00,s1,1,0,1,0
T001935,08:20:00,08:20:00,s7,2,0,0,0
T001935,08:54:00,08:54:00,s6,3,1,0,0
T001936,08:20:00,08:20:00,s1,1,0,1,0
T001936,08:30:00,08:30:00,s7,2,0,0,0
T001936,09:04:00,09:04:00,s6,3,1,0,0
T001937,08:30:00,08:30:00,s1,1,0,1,0
T001937,08:40:00,08:40:00,s7,2,0,0,0
T001937,09:14:00,09:14:00,s6,3,1,0,0
T001938,08:40:00,08:40:00,s1,1,0,1,0
T001938,08:50:00,08:50:00,s7,2,0,0,0
T001938,09:24:00,09:24:00,s6,3,1,0,0
T001939,08:50:00,08:50:00,s1,1,0,1,0
T001939,09:00:00,09:00:00,s7,2,0,0,0
T001939,09:34:00,09:34:00,s6,3,1,0,0
T001940,09:00:00,09:00:00,s1,1,0,1,0
T001940,09:10:00,09:10:00,s7,2,0,0,0
T001940,09:44:00,09:44:00,s6,3,1,0,0
T001941,09:10:00,09:10:00,s1,1,0,1,0
T001941,09:20:00,09:20:00,s7,2,0,0,0
T001941,09:54:00,09:54:00,s6,3,1,0,0
T001942,09:30:00,09:30:00,s1,1,0,1,0
T001942,09:40:00,09:40:00,s7,2,0,0,0
T001942,10:14:00,10:14:00,s6,3,1,0,0
T001943,09:50:00,09:50:00,s1,1,0,1,0
T001943,10:00:00,10:00:00,s7,2,0,0,0
T001943,10:34:00,10:34:00,s6,3,1,0,0
T001944,10:10:00,10:10:00,s1,1,0,1,0
T001944,10:20:00,10:20:00,s7,2,0,0,0
T001944,10:54:00,10:54:00,s6,3,1,0,0
T001945,10:30:00,10:30:00,s1,1,0,1,0
T001945,10:40:00,10:40:00,s7,2,0,0,0
T001945,11:14:00,11:14:00,s6,3,1,0,0
T001946,10:50:00,10:50:00,s1,1,0,1,0
T001946,11:00:00,11:00:00,s7,2,0,0,0
T001946,11:34:00,11:34:00,s6,3,1,0,0
T001947,11:10:00,11:10:00,s1,1,0,1,0
T001947,11:20:00,11:20:00,s7,2,0,0,0
T001947,11:54:00,11:54:00,s6,3,1,0,0
T001948,11:30:00,11:30:00,s1,1,0,1,0
T001948,11:40:00,11:40:00,s7,2,0,0,0
T001948,12:14:00,12:14:00,s6,3,1,0,0
T001949,11:50:00,11:50:00,s1,1,0,1,0
T001949,12:00:00,12:00:00,s7,2,0,0,0
T001949,12:34:00,12:34:00,s6,3,1,0,0
T001950,12:10:00,12:10:00,s1,1,0,1,0
T001950,12:20:00,12:20:00,s7,2,0,0,0
T001950,12:54:00,12:54:00,s6,3,1,0,0
T001951,12:30:00,12:30:00,s1,1,0,1,0
T001951,12:40:00,12:40:00,s7,2,0,0,0
T001951,13:14:00,13:14:00,s6,3,1,0,0
T001952,12:50:00,12:50:00,s1,1,0,1,0
T001952,13:00:00,13:00:00,s7,2,0,0,0
T001952,13:34:00,13:34:00,s6,3,1,0,0
T001953,13:10:00,13:10:00,s1,1,0,1,0
T001953,13:20:00,13:20:00,s7,2,0,0,0
T001953,13:54:00,13:54:00,s6,3,1,0,0
T001954,13:30:00,13:30:00,s1,1,0,1,0
T001954,13:40:00,13:40:00,s7,2,0,0,0
T001954,14:14:00,14:14:00,s6,3,1,0,0
T001955,13:50:00,13:50:00,s1,1,0,1,0
T001955,14:00:00,14:00:00,s7,2,0,0,0
T001955,14:34:00,14:34:00,s6,3,1,0,0
T001956,14:10:00,14:10:00,s1,1,0,1,0
T001956,14:20:00,14:20:00,s7,2,0,0,0
T001956,14:54:00,14:54:00,s6,3,1,0,0
T001957,14:30:00,14:30:00,s1,1,0,1,0
T001957,14:40:00,14:40:00,s7,2,0,0,0
T001957,15:14:00,15:14:00,s6,3,1,0,0
T001958,14:50:00,14:50:00,s1,1,0,1,0
T001958,15:00:00,15:00:00,s7,2,0,0,0
T001958,15:34:00,15:34:00,s6,3,1,0,0
T001959,15:10:00,15:10:00,s1,1,0,1,0
T001959,15:20:00,15:20:00,s7,2,0,0,0
T001959,15:54:00,15:54:00,s6,3,1,0,0
T001960,15:30:00,15:30:00,s1,1,0,1,0
T001960,15:40:00,15:40:00,s7,2,0,0,0
T001960,16:14:00,16:14:00,s6,3,1,0,0
T001961,15:50:00,15:50:00,s1,1,0,1,0
